mCherry.A.FITC.A,file
4.892607,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.350779,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.750029,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.842936,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.392968,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.955444,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.098505,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.600928,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
0.113233,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.387914,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
